"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20201","04190544","57","0","1","405","D","11","D","140","F","","A","","A","","A","","A"
"20201","04190924","52","0","1","420","D","12","D","179","D","","A","","A","","A","","A"
"20201","04190974","35","0","1","420","D","01","D","38","D","","A","","A","","A","","A"
"20201","04191134","66","0","1","420","D","12","D","53","D","","A","","A","","A","","A"
"20201","04191154","73","0","1","400","D","01","D","80","D","","A","","A","","A","","A"
"20201","04191194","86","0","1","405","D","12","D","174","D","","A","","A","","A","","A"
"20201","04191264","40","0","1","430","D","01","D","","H","415","D","405","D","410","D","","A"
"20201","04191264","40","1","1","420","D","01","D","95","E","","A","","A","","A","","A"
"20201","04191264","40","2","1","405","D","01","D","45","E","","A","","A","","A","","A"
"20201","04191264","40","3","1","410","D","01","D","20","E","","A","","A","","A","","A"
"20201","04191264","41","0","1","430","D","01","D","","H","415","D","405","D","410","D","","A"
"20201","04191264","41","1","1","420","D","01","D","54","E","","A","","A","","A","","A"
"20201","04191264","41","2","1","405","D","01","D","25","E","","A","","A","","A","","A"
"20201","04191264","41","3","1","410","D","01","D","11","E","","A","","A","","A","","A"
"20201","04191294","18","0","1","420","D","01","D","80","D","","A","","A","","A","","A"
"20201","04191374","71","0","1","420","D","11","D","100","D","","A","","A","","A","","A"
"20201","04191404","63","0","1","420","D","01","D","200","D","","A","","A","","A","","A"
"20201","04191444","44","0","1","400","D","01","D","25","D","","A","","A","","A","","A"
"20201","04191444","45","0","1","400","D","01","D","25","D","","A","","A","","A","","A"
"20201","04191784","31","0","1","420","D","01","D","24","F","","A","","A","","A","","A"
"20201","04191844","23","0","2","420","D","11","D","496","D","","A","","A","","A","","A"
"20201","04191844","24","0","2","400","D","11","D","28","D","","A","","A","","A","","A"
"20201","04192034","56","0","1","420","D","11","D","120","D","","A","","A","","A","","A"
"20201","04192114","41","0","2","420","D","11","D","251","D","","A","","A","","A","","A"
"20201","04192144","64","0","1","420","D","11","D","83","D","","A","","A","","A","","A"
"20201","04192384","27","0","1","410","D","01","D","40","D","","A","","A","","A","","A"
"20201","04192394","37","0","1","400","D","11","D","54","D","","A","","A","","A","","A"
"20201","04192624","40","0","2","420","D","11","D","176","D","","A","","A","","A","","A"
"20201","04192634","26","0","1","410","D","12","D","37","D","","A","","A","","A","","A"
"20201","04192634","27","0","1","420","D","12","D","90","D","","A","","A","","A","","A"
"20201","04192654","19","0","1","420","D","01","D","300","D","","A","","A","","A","","A"
"20201","04192744","40","0","1","410","D","01","D","35","D","","A","","A","","A","","A"
"20201","04192744","41","0","1","430","D","01","D","","H","405","D","415","D","","A","","A"
"20201","04192744","41","1","1","405","D","01","D","104","E","","A","","A","","A","","A"
"20201","04192744","41","2","1","420","D","01","D","224","E","","A","","A","","A","","A"
"20201","04192754","30","0","1","410","D","01","D","94","D","","A","","A","","A","","A"
"20201","04192774","54","0","1","400","D","01","D","30","F","","A","","A","","A","","A"
"20201","04192944","34","0","1","400","D","12","D","30","D","","A","","A","","A","","A"
"20201","04193094","36","0","1","420","D","12","D","200","D","","A","","A","","A","","A"
"20201","04193144","25","0","1","420","D","01","D","100","D","","A","","A","","A","","A"
"20201","04193214","12","0","1","420","D","12","D","93","D","","A","","A","","A","","A"
"20201","04193214","13","0","1","400","D","12","D","50","D","","A","","A","","A","","A"
"20201","04193434","33","0","1","405","D","11","D","300","D","","A","","A","","A","","A"
"20201","04193464","56","0","1","410","D","01","D","51","D","","A","","A","","A","","A"
"20201","04193464","57","0","1","420","D","01","D","200","D","","A","","A","","A","","A"
"20201","04193514","64","0","1","400","D","11","D","38","D","","A","","A","","A","","A"
"20201","04193724","32","0","1","420","D","01","D","206","D","","A","","A","","A","","A"
"20201","04193724","33","0","1","420","D","01","D","104","D","","A","","A","","A","","A"
"20201","04193944","37","0","1","420","D","11","D","156","D","","A","","A","","A","","A"
"20201","04194044","81","0","1","400","D","02","D","80","D","","A","","A","","A","","A"
"20201","04194164","40","0","1","420","D","02","D","30","D","","A","","A","","A","","A"
"20201","04194214","18","0","1","405","D","12","D","40","D","","A","","A","","A","","A"
"20201","04194254","24","0","1","420","D","01","D","670","D","","A","","A","","A","","A"
"20201","04194424","50","0","1","400","D","01","D","20","D","","A","","A","","A","","A"
"20201","04194424","51","0","2","405","D","12","D","114","D","","A","","A","","A","","A"
"20201","04194504","51","0","1","400","D","02","D","35","D","","A","","A","","A","","A"
"20201","04194694","16","0","1","410","D","01","D","18","D","","A","","A","","A","","A"
"20201","04194744","36","0","1","420","D","12","D","66","D","","A","","A","","A","","A"
"20201","04194774","72","0","1","405","D","02","D","162","D","","A","","A","","A","","A"
"20201","04194784","31","0","1","400","D","02","D","27","D","","A","","A","","A","","A"
"20201","04195094","26","0","1","420","D","02","D","80","D","","A","","A","","A","","A"
"20201","04195154","45","0","1","400","D","02","D","25","D","","A","","A","","A","","A"
"20201","04195254","32","0","1","410","D","01","D","37","D","","A","","A","","A","","A"
"20201","04195364","42","0","1","420","D","01","D","75","D","","A","","A","","A","","A"
"20201","04195364","43","0","1","420","D","01","D","60","D","","A","","A","","A","","A"
"20201","04195434","45","0","1","420","D","01","D","149","D","","A","","A","","A","","A"
"20201","04195554","18","0","1","420","D","02","D","530","D","","A","","A","","A","","A"
"20201","04195714","36","0","1","400","D","02","D","100","D","","A","","A","","A","","A"
"20201","04195714","37","0","2","400","D","12","D","46","D","","A","","A","","A","","A"
"20201","04195794","68","0","1","420","D","12","D","693","D","","A","","A","","A","","A"
"20201","04195794","69","0","1","420","D","02","D","250","D","","A","","A","","A","","A"
"20201","04195864","19","0","1","430","D","01","D","","H","415","D","410","D","","A","","A"
"20201","04195864","19","1","1","420","D","01","D","105","E","","A","","A","","A","","A"
"20201","04195864","19","2","1","410","D","01","D","36","E","","A","","A","","A","","A"
"20201","04195964","25","0","1","420","D","12","D","246","D","","A","","A","","A","","A"
"20201","04195964","26","0","2","420","D","12","D","344","D","","A","","A","","A","","A"
"20201","04196244","29","0","1","420","D","02","D","140","D","","A","","A","","A","","A"
"20201","04196324","51","0","1","410","D","01","D","20","D","","A","","A","","A","","A"
"20201","04196324","52","0","1","420","D","01","D","52","F","","A","","A","","A","","A"
"20201","04196334","38","0","1","400","D","12","D","35","D","","A","","A","","A","","A"
"20201","04196394","39","0","1","410","D","02","D","20","D","","A","","A","","A","","A"
"20201","04196434","43","0","2","400","D","12","D","60","D","","A","","A","","A","","A"
"20201","04196444","46","0","1","420","D","01","D","100","D","","A","","A","","A","","A"
"20201","04196514","24","0","1","410","D","02","D","35","D","","A","","A","","A","","A"
"20201","04196774","30","0","1","420","D","02","D","53","D","","A","","A","","A","","A"
"20201","04196954","36","0","1","420","D","01","D","65","D","","A","","A","","A","","A"
"20201","04197514","38","0","1","420","D","02","D","150","D","","A","","A","","A","","A"
"20201","04197644","52","0","1","410","D","01","D","12","D","","A","","A","","A","","A"
"20201","04197644","53","0","1","420","D","01","D","67","D","","A","","A","","A","","A"
"20201","04197644","54","0","1","405","D","12","D","23","D","","A","","A","","A","","A"
"20201","04197644","55","0","1","405","D","12","D","89","D","","A","","A","","A","","A"
"20201","04197954","29","0","2","420","D","12","D","27","D","","A","","A","","A","","A"
"20201","04198124","25","0","1","420","D","01","D","95","D","","A","","A","","A","","A"
"20201","04198254","65","0","1","420","D","02","D","178","D","","A","","A","","A","","A"
"20201","04198284","62","0","1","420","D","01","D","145","D","","A","","A","","A","","A"
"20201","04198334","46","0","2","400","D","12","D","36","D","","A","","A","","A","","A"
"20201","04198394","33","0","1","400","D","12","D","40","D","","A","","A","","A","","A"
"20201","04198414","10","0","1","400","D","01","D","20","D","","A","","A","","A","","A"
"20201","04198654","25","0","1","400","D","02","D","30","D","","A","","A","","A","","A"
"20201","04198664","31","0","1","420","D","12","D","32","D","","A","","A","","A","","A"
"20201","04198724","43","0","1","430","D","02","D","","H","410","D","415","D","","A","","A"
"20201","04198724","43","1","1","410","D","02","D","24","E","","A","","A","","A","","A"
"20201","04198724","43","2","1","420","D","02","D","160","E","","A","","A","","A","","A"
"20201","04198894","45","0","1","420","D","02","D","120","D","","A","","A","","A","","A"
"20201","04198894","46","0","2","420","D","12","D","123","D","","A","","A","","A","","A"
