"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MAJAPPLY","MAJA_PLY","GFTC_MAJ","GFTC0MAJ","MAJ_MO","MAJ_MO_","MAJPURX","MAJPURX_","MAJRENTX","MAJR_NTX","MAJINSTX","MAJI_STX","MJAPPL1","MJAPPL1_","MJAPPL2","MJAPPL2_","MJAPPL3","MJAPPL3_","MJAPPL4","MJAPPL4_","MJAPPL5","MJAPPL5_","MJAPPL6","MJAPPL6_","MJAPPL7","MJAPPL7_","MJAPPL8","MJAPPL8_","MJAPPL9","MJAPPL9_"
"20194","04296974","1","2","1","210","D","1","D","09","D","68","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04296974","1","3","1","160","D","1","D","09","D","756","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04296974","1","4","1","120","D","1","D","09","D","206","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04296974","2","0","1","195","D","1","D","09","D","1550","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04296991","1","0","1","140","D","3","D","09","D","1180","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04296991","2","0","1","195","D","3","D","09","D","1500","D","","A","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04297121","1","0","1","180","D","1","D","09","D","129","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04297441","1","0","1","120","D","1","D","10","D","85","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04297451","1","0","1","180","D","1","D","11","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04297521","1","0","1","195","D","1","D","11","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04298511","1","0","1","220","D","1","D","09","D","","H","","A","","H","100","D","120","D","140","D","","A","","A","","A","","A","","A","","A"
"20194","04298511","1","1","1","100","D","1","D","09","D","623","E","","A","150","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04298511","1","2","1","120","D","1","D","09","D","60","E","","A","150","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04298511","1","3","1","140","D","1","D","09","D","1317","E","","A","150","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04299011","1","0","1","120","D","1","D","10","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04299051","1","0","1","100","D","1","D","11","D","78","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04299261","1","0","1","140","D","1","D","09","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04299261","2","0","1","100","D","1","D","09","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04299591","1","0","1","120","D","1","D","09","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04172954","1","0","1","160","D","1","D","12","D","900","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04173574","1","0","2","195","D","1","D","10","D","1100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04173724","1","0","1","120","D","1","D","12","D","63","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04173884","1","0","1","140","D","1","D","12","D","1300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04174014","1","0","1","210","D","1","D","12","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04174014","2","0","2","195","D","1","D","10","D","800","D","","A","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04175494","1","0","1","120","D","1","D","11","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04176004","1","0","1","140","D","1","D","11","D","700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04176004","2","0","1","195","D","1","D","12","D","550","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04176044","1","0","1","195","D","1","D","11","D","1069","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04176314","1","0","1","140","D","1","D","10","D","350","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04176534","1","0","1","195","D","3","D","11","D","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04176634","1","0","1","160","D","1","D","10","D","500","D","","A","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04176924","1","0","1","195","D","1","D","11","D","549","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04176954","1","0","1","220","D","1","D","12","D","","H","","A","","A","220","D","120","D","","A","","A","","A","","A","","A","","A","","A"
"20201","04176954","1","1","1","120","D","1","D","12","D","50","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04177524","1","0","1","100","D","1","D","11","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04177774","1","0","1","100","D","3","D","12","D","680","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04177774","2","0","1","120","D","3","D","12","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04178544","1","0","1","195","D","1","D","10","D","180","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04178844","1","0","2","195","D","1","D","10","D","294","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04179104","1","0","1","195","D","1","D","10","D","482","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04179724","1","0","2","195","D","1","D","10","D","1200","D","","A","60","F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04180044","1","0","1","120","D","1","D","12","D","89","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04180714","1","0","2","140","D","1","D","10","D","155","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04180804","1","0","1","140","D","1","D","10","D","1078","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04180884","1","0","1","220","D","1","D","11","D","","H","","A","","H","220","D","120","D","","A","","A","","A","","A","","A","","A","","A"
"20201","04180884","1","1","1","120","D","1","D","11","D","185","E","","A","158","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04180884","1","2","1","195","D","1","D","11","D","515","E","","A","183","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04180954","1","0","1","140","D","1","D","11","D","1100","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04181564","1","0","1","120","D","1","D","12","D","43","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04181784","1","0","2","120","D","1","D","10","D","149","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04182584","1","0","2","195","D","1","D","10","D","1800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04183054","1","0","1","140","D","1","D","12","D","2489","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04183054","2","0","1","160","D","1","D","12","D","703","D","","A","119","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04184154","1","0","1","120","D","1","D","12","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04184614","1","0","1","195","D","1","D","11","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04184974","1","0","1","100","D","1","D","01","D","700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04184974","2","0","1","140","D","1","D","01","D","1000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04185714","1","0","2","120","D","1","D","11","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04185914","1","0","1","120","D","1","D","11","D","215","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04186034","1","0","1","195","D","1","D","12","D","900","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04186244","1","0","1","100","D","1","D","01","D","767","D","","A","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04186244","2","0","1","195","D","1","D","12","D","700","D","","A","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04186244","3","0","1","100","D","1","D","01","D","799","D","","A","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04186454","1","0","1","140","D","1","D","01","D","668","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04186534","1","0","1","195","D","1","D","11","D","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04186854","1","0","1","120","D","1","D","12","D","350","D","","A","127","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04187294","1","0","1","220","D","1","D","12","D","","H","","A","","A","220","D","195","D","","A","","A","","A","","A","","A","","A","","A"
"20201","04187294","1","1","1","120","D","1","D","12","D","134","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04187294","1","2","1","180","D","1","D","12","D","107","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04187294","1","3","1","195","D","1","D","12","D","339","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04187344","1","0","1","120","D","1","D","12","D","85","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04187674","1","0","1","120","D","1","D","01","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04187874","1","0","2","160","D","1","D","11","D","780","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04188084","1","0","2","195","D","1","D","11","D","788","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04188564","1","0","1","100","D","1","D","01","D","2000","D","","A","99","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04188894","1","0","1","120","D","1","D","01","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04188894","2","0","1","100","D","1","D","12","D","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04188894","3","0","1","195","D","1","D","01","D","1500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04189194","1","0","1","195","D","1","D","01","D","950","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04189194","2","0","1","120","D","1","D","12","D","59","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04189394","1","0","1","100","D","3","D","11","D","833","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04189734","1","0","1","140","D","1","D","12","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04190894","1","0","1","195","D","1","D","11","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04191144","1","0","1","120","D","1","D","01","D","17","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04191214","1","0","1","160","D","1","D","01","D","699","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04191214","2","0","1","195","D","1","D","01","D","599","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04193054","1","0","1","120","D","1","D","12","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04193364","1","0","1","220","D","1","D","11","D","","H","","A","","A","160","D","195","D","100","D","140","D","","A","","A","","A","","A","","A"
"20201","04193364","1","1","1","160","D","1","D","11","D","277","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04193364","1","2","1","195","D","1","D","11","D","517","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04193364","1","3","1","100","D","1","D","11","D","689","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04193364","1","4","1","140","D","1","D","11","D","517","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04193444","1","0","1","195","D","1","D","01","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04194094","1","0","1","195","D","1","D","12","D","130","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04194094","2","0","1","195","D","1","D","12","D","130","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
