"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20201","04327123","18","1","1","35","E","100","D"
"20201","04327123","18","2","1","13","E","110","D"
"20201","04327123","18","3","1","18","E","120","D"
"20201","04327123","18","4","1","101","E","130","D"
"20201","04327123","18","5","1","3","E","140","D"
"20201","04327123","18","6","1","124","E","150","D"
"20201","04327123","18","7","1","6","E","160","D"
"20201","04327123","18","8","1","16","E","170","D"
"20201","04327123","18","9","1","161","E","180","D"
"20201","04327123","18","10","1","23","E","190","D"
"20201","04329171","36","0","1","","H","","A"
"20201","04329171","36","1","1","16","E","120","D"
"20201","04329171","36","2","1","7","E","140","D"
"20201","04329171","36","3","1","142","E","150","D"
"20201","04329171","36","4","1","25","E","160","D"
"20201","04329171","36","5","1","14","E","170","D"
"20201","04329171","36","6","1","336","E","180","D"
"20201","04329171","36","7","1","30","E","190","D"
"20201","04330831","33","0","1","","H","","A"
"20201","04330831","33","1","1","149","E","100","D"
"20201","04330831","33","2","1","40","E","110","D"
"20201","04330831","33","3","1","44","E","120","D"
"20201","04330831","33","4","1","11","E","140","D"
"20201","04330831","33","5","1","379","E","150","D"
"20201","04330831","33","6","1","67","E","160","D"
"20201","04330831","33","7","1","37","E","170","D"
"20201","04330831","33","8","1","894","E","180","D"
"20201","04330831","33","9","1","79","E","190","D"
"20201","04342071","28","0","1","","H","","A"
"20201","04342071","28","1","1","17","E","120","D"
"20201","04342071","28","2","1","3","E","140","D"
"20201","04342071","28","3","1","104","E","150","D"
"20201","04342071","28","4","1","13","E","160","D"
"20201","04342071","28","5","1","7","E","170","D"
"20201","04342071","28","6","1","141","E","180","D"
"20201","04342071","28","7","1","15","E","190","D"
"20201","04342381","34","0","1","","H","","A"
"20201","04342381","34","1","1","23","E","120","D"
"20201","04342381","34","2","1","10","E","140","D"
"20201","04342381","34","3","1","146","E","150","D"
"20201","04342381","34","4","1","19","E","160","D"
"20201","04342381","34","5","1","16","E","170","D"
"20201","04342381","34","6","1","11","E","190","D"
"20201","04344501","42","0","1","","H","","A"
"20201","04344501","42","1","1","16","E","120","D"
"20201","04344501","42","2","1","4","E","140","D"
"20201","04344501","42","3","1","140","E","150","D"
"20201","04344501","42","4","1","24","E","160","D"
"20201","04344501","42","5","1","13","E","170","D"
"20201","04344501","42","6","1","330","E","180","D"
"20201","04344501","42","7","1","33","E","190","D"
"20201","04345591","72","0","1","","H","","A"
"20201","04345591","72","1","1","33","E","120","D"
"20201","04345591","72","2","1","7","E","140","D"
"20201","04345591","72","3","1","250","E","150","D"
"20201","04345591","72","4","1","44","E","160","D"
"20201","04345591","72","5","1","24","E","170","D"
"20201","04345591","72","6","1","590","E","180","D"
"20201","04345591","72","7","1","52","E","190","D"
"20201","04351081","33","0","1","","H","","A"
"20201","04351081","33","1","1","13","E","120","D"
"20201","04351081","33","2","1","3","E","140","D"
"20201","04351081","33","3","1","97","E","150","D"
"20201","04351081","33","4","1","12","E","160","D"
"20201","04351081","33","5","1","6","E","170","D"
"20201","04351081","33","6","1","129","E","180","D"
"20201","04351081","33","7","1","14","E","190","D"
