"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","LSD__AKE","LSDENDYR","LSDE_DYR","PMTYEAR","PMTYEAR_","LSD_MAKE"
"20191","04096951","13","0","1","01","D","105","D","2018","D","","A","36","D","07","D","254","D","3","D","","A","","A","10000","D","","A","","A","254","D","254","D","254","D","","A","","A","","A","10000","D","","A","D","","A","2017","D","TOY"
"20191","04098471","16","0","1","01","D","105","D","2017","D","","A","60","D","05","D","500","D","3","D","","A","","C","","A","","A","","A","500","D","500","D","500","D","","A","","A","","A","","A","","A","D","","A","2017","D","TOY"
"20191","04098931","9","0","1","01","D","105","D","2017","D","","A","36","D","08","D","279","D","3","D","","A","","A","4000","D","","A","","A","279","D","279","D","279","D","","A","","A","","A","4000","D","","A","D","","A","2016","D","SUB"
"20191","04099041","4","0","1","01","D","105","D","2017","D","","A","36","D","06","D","276","D","3","D","","A","","A","2000","D","","A","","A","276","D","276","D","276","D","","A","","A","","A","2000","D","","A","D","","A","2017","D","KIA"
"20191","04099631","9","0","1","01","D","105","D","2018","D","","A","78","D","10","D","650","D","3","D","","A","","A","1000","D","","A","","A","650","D","650","D","650","D","","A","","A","","A","1000","D","","A","D","","A","2018","D","CHE"
"20191","04100101","14","0","1","01","D","105","D","2016","D","","A","39","D","02","D","290","D","3","D","","A","1500","D","5000","D","","A","","A","290","D","290","D","290","D","","A","","A","","A","5000","D","","A","D","","A","2016","D","MAZ"
"20191","04100521","17","0","1","01","D","105","D","2017","D","","A","36","D","09","D","318","D","3","D","","A","","A","","A","","A","","A","318","D","318","D","318","D","","A","","A","","A","","A","","A","D","","A","2017","D","FOR"
"20191","04101091","20","0","1","01","D","105","D","2018","D","","A","36","D","07","D","300","D","3","D","","A","","A","13000","D","","A","","A","300","D","300","D","300","D","6","D","6","D","6","D","13000","D","","A","D","","A","2018","D","FOR"
"20191","04101181","18","0","1","01","D","105","D","2019","D","","A","12","D","03","D","307","D","3","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","D","","A","2019","D","FOR"
"20191","04101471","11","0","1","01","D","105","D","2017","D","","A","36","D","06","D","589","D","3","D","","A","","A","","A","","A","","A","589","D","589","D","589","D","","A","","A","","A","","A","","A","D","","A","2017","D","NIS"
"20191","04103011","13","0","1","01","D","105","D","2017","D","","A","36","D","05","D","368","D","3","D","","A","","A","500","D","","A","","A","368","D","368","D","368","D","","A","","A","","A","500","D","","A","D","","A","2017","D","JEE"
"20191","04103011","14","0","1","02","D","105","D","2017","D","","A","36","D","11","D","389","D","3","D","","A","","A","500","D","","A","","A","389","D","389","D","389","D","","A","","A","","A","500","D","","A","D","","A","2017","D","JEE"
"20191","04103011","15","0","1","03","D","105","D","2017","D","","A","36","D","11","D","164","D","3","D","","A","6000","D","","A","","A","","A","164","D","164","D","164","D","","A","","A","","A","","A","","A","D","","A","2017","D","HON"
"20191","04103091","33","0","1","01","D","105","D","2018","D","","A","36","D","09","D","400","D","3","D","","A","","A","3000","D","","A","","A","400","D","400","D","400","D","","A","","A","","A","3000","D","","A","D","","A","2018","D","NIS"
"20191","04103491","6","0","1","01","D","105","D","2018","D","","A","36","D","08","D","340","D","3","D","","A","4500","D","","A","","A","","A","340","D","340","D","340","D","","A","","A","","A","","A","","A","D","","A","2018","D","CHE"
"20191","04104421","37","0","1","01","D","105","D","2016","D","","A","36","D","11","D","600","D","3","D","","A","","A","","A","","A","","A","600","D","600","D","600","D","","A","","A","","A","","A","","A","D","","A","2016","D","BMW"
"20191","04104941","15","0","1","01","D","105","D","2017","D","","A","36","D","06","D","242","D","3","D","","A","","A","2000","D","","A","","A","242","D","242","D","242","D","","A","","A","","A","2000","D","","A","D","","A","2017","D","HON"
"20191","04104941","16","0","1","02","D","105","D","2018","D","","A","36","D","08","D","","C","3","D","","A","","A","","A","","A","","A","387","F","387","F","387","F","","A","","A","","A","","A","","A","D","","A","2018","D","NIS"
"20191","04105391","8","0","1","01","D","105","D","2017","D","","A","36","D","10","D","291","D","3","D","","A","","A","800","D","","A","","A","291","D","291","D","291","D","","A","","A","","A","800","D","","A","D","","A","2017","D","CHE"
"20191","04106471","18","0","1","01","D","105","D","2017","D","","A","36","D","12","D","279","D","3","D","","A","","A","3000","D","","A","","A","279","D","279","D","279","D","","A","","A","","A","3000","D","","A","D","","A","2017","D","HON"
"20191","04106471","19","0","1","02","D","105","D","2019","D","","A","36","D","12","D","240","D","3","D","","A","","A","2000","D","","A","","A","240","D","240","D","240","D","","A","","A","","A","2000","D","","A","D","","A","2018","D","JEE"
"20191","04106611","17","0","1","01","D","105","D","2018","D","","A","36","D","02","D","375","D","3","D","","A","","A","200","D","","A","","A","","A","","A","375","D","","A","","A","","A","200","D","","A","D","","A","2019","D","BMW"
"20191","04107111","27","0","1","01","D","105","D","2018","D","","A","36","D","03","D","300","D","3","D","","A","2000","D","","A","","A","","A","300","D","300","D","300","D","","A","","A","","A","","A","","A","D","","A","2018","D","HON"
"20191","04107111","28","0","1","02","D","105","D","2017","D","","A","36","D","06","D","380","D","3","D","","A","2000","D","","A","","A","","A","380","D","380","D","380","D","","A","","A","","A","","A","","A","D","","A","2017","D","INF"
"20191","04107621","3","0","1","01","D","105","D","2018","D","","A","","C","02","D","350","D","3","D","","A","","A","","A","","A","","A","","A","","A","350","D","","A","","A","","A","","A","","A","D","","A","2019","D","TES"
"20191","04107621","4","0","1","02","D","105","D","2018","D","","A","","C","01","D","350","D","3","D","","A","","A","","A","","A","","A","","A","350","D","350","D","","A","","A","","A","","A","","A","D","","A","2019","D","MRB"
"20191","04107921","20","0","1","01","D","105","D","2017","D","","A","36","D","12","D","349","D","3","D","","A","","A","","A","","A","","A","349","D","349","D","349","D","","A","","A","","A","","A","","A","D","","A","2018","D","NIS"
"20191","04108171","24","0","1","01","D","105","D","2016","D","","A","39","D","03","D","416","D","3","D","","A","","A","1200","D","","A","","A","416","D","416","D","416","D","","A","","A","","A","1200","D","","A","D","","A","2016","D","INF"
"20191","04108201","6","0","1","01","D","105","D","2018","D","","A","36","D","12","D","320","D","3","D","","A","4000","D","","A","","A","","A","320","D","320","D","320","D","","A","","A","","A","","A","","A","D","","A","2017","D","SUB"
"20191","04109051","37","0","1","01","D","105","D","2017","D","","A","36","D","03","D","482","D","3","D","","A","","A","2000","D","","A","","A","482","D","482","D","482","D","","A","","A","","A","2000","D","","A","D","","A","2017","D","FOR"
"20191","04109091","6","0","1","01","D","105","D","2017","D","","A","42","D","11","D","359","D","3","D","","A","","A","","A","","A","","A","359","D","359","D","359","D","","A","","A","","A","","A","","A","D","","A","2017","D","CHE"
"20191","04109221","17","0","1","01","D","105","D","2019","D","","A","36","D","02","D","372","D","3","D","","A","","A","1000","D","","A","","A","","A","","A","372","D","","A","","A","","A","1000","D","","A","D","","A","2019","D","RAM"
"20191","04109531","20","0","1","01","D","105","D","2017","D","","A","48","D","06","D","459","D","3","D","","A","","C","","A","","A","","A","459","D","459","D","459","D","","A","","A","","A","","A","","A","D","","A","2017","D","KIA"
"20191","04109701","4","0","1","01","D","105","D","2016","D","","A","30","D","12","D","500","D","3","D","","A","","A","","A","","A","","A","500","D","500","D","500","D","","A","","A","","A","","A","","A","D","","A","2016","D","BMW"
"20191","04110371","11","0","1","01","D","105","D","2017","D","","A","24","D","11","D","199","D","3","D","","A","","A","","A","","A","","A","199","D","199","D","199","D","","A","","A","","A","","A","","A","D","","A","2017","D","GMC"
"20191","04110511","8","0","1","01","D","105","D","2017","D","","A","36","D","08","D","350","D","3","D","","A","","A","","A","","A","","A","350","D","350","D","350","D","","A","","A","","A","","A","","A","D","","A","2017","D","JEE"
"20191","04111271","18","0","1","01","D","105","D","2009","D","","A","","C","09","F","","C","3","D","","A","","A","","A","","A","","A","454","F","454","F","454","F","","A","","A","","A","","A","","A","D","","A","2009","D","VOK"
"20191","04111381","10","0","1","01","D","105","D","2018","D","","A","36","D","09","D","727","D","3","D","","A","","A","","C","","A","","A","727","D","727","D","727","D","","A","","A","","A","","B","","A","D","","A","2017","D","MRB"
"20192","03944604","23","0","5","01","D","105","D","2012","D","","A","48","D","04","D","497","D","3","D","","A","2000","D","3000","D","","A","03","D","497","D","497","D","497","D","","A","","A","","A","3000","D","","A","D","","A","2015","D","HON"
"20192","03944964","14","0","5","01","D","105","D","2013","D","","A","60","D","11","D","318","D","3","D","","A","","A","","A","","A","01","D","318","D","","A","","A","","A","","A","","A","","A","","A","D","","A","2015","D","HON"
"20192","03945014","10","0","5","01","D","105","D","2011","D","","A","36","D","10","D","250","D","3","D","","A","","A","500","D","","A","","A","250","D","250","D","250","D","","A","","A","","A","500","D","","A","D","","A","2018","D","KIA"
"20192","03945524","15","0","5","01","D","105","D","2019","D","","A","36","D","05","D","548","D","3","D","","A","","A","","A","","A","","A","548","D","548","D","548","D","","A","","A","","A","","A","","A","D","","A","2018","D","NIS"
"20192","03945874","16","0","5","01","D","105","D","2019","D","","A","39","D","02","D","271","D","3","D","","A","","A","","A","","A","","A","","A","271","D","271","D","","A","","A","","A","","A","","A","D","","A","2019","D","HON"
"20192","03945954","30","0","5","01","D","105","D","2016","D","","A","36","D","10","D","435","D","3","D","","A","","A","3200","D","","A","","A","435","D","435","D","435","D","","A","","A","","A","3200","D","","A","D","","A","2016","D","SUB"
"20192","03946014","19","0","5","01","D","105","D","2018","D","","A","36","D","10","D","269","D","3","D","","A","14000","D","","A","","A","","A","269","D","269","D","269","D","","A","","A","","A","","A","","A","D","","A","2018","D","KIA"
"20192","03946374","21","0","5","01","D","105","D","2017","D","","A","","C","08","F","","C","3","D","","A","","A","","C","","A","","A","383","F","383","F","383","F","","A","","A","","A","","B","","A","D","","A","2017","D","VOV"
"20192","03946924","19","0","1","01","D","105","D","2018","D","","A","41","D","03","D","320","D","3","D","","A","4000","D","","A","","A","","A","","A","","A","320","D","","A","","A","","A","","A","","A","D","","A","2019","D","JEE"
"20192","03946954","16","0","5","02","D","105","D","2019","D","","A","24","D","02","D","742","D","3","D","","A","","A","2000","D","","A","","A","","A","742","D","742","D","","A","","A","","A","2000","D","","A","D","","A","2019","D","LEX"
"20192","03946974","40","0","5","02","D","105","D","2017","D","","A","36","D","05","D","308","D","3","D","","A","","A","1000","D","","A","","A","308","D","308","D","308","D","","A","","A","","A","1000","D","","A","D","","A","2017","D","TOY"
"20192","03946974","41","0","5","03","D","105","D","2019","D","","A","36","D","01","D","525","D","3","D","","A","","A","2500","D","","A","","A","525","D","525","D","525","D","","A","","A","","A","2500","D","","A","D","","A","2019","D","LEX"
"20192","03947204","15","0","5","01","D","105","D","2016","D","","A","36","D","08","D","312","D","3","D","","A","","A","2000","D","","A","","A","312","D","312","D","312","D","","A","","A","","A","2000","D","","A","D","","A","2016","D","MAZ"
"20192","03947204","16","0","5","02","D","105","D","2018","D","","A","36","D","01","D","331","D","3","D","","A","","A","2300","D","","A","","A","331","D","331","D","331","D","","A","","A","","A","2300","D","","A","D","","A","2018","D","MAZ"
"20192","03947294","9","0","5","01","D","105","D","2017","D","","A","36","D","11","F","","C","3","D","","A","","A","","A","","A","","A","307","F","307","F","307","F","","A","","A","","A","","A","","A","D","","A","2017","D","HON"
"20192","03947504","25","0","5","01","D","105","D","2017","D","","A","39","D","11","D","325","D","3","D","","A","","A","","A","","A","","A","325","D","325","D","325","D","","A","","A","","A","","A","","A","D","","A","2016","D","CHE"
"20192","03947504","27","0","5","03","D","105","D","2016","D","","A","36","D","05","D","225","D","3","D","","A","","A","","A","","A","01","D","225","D","","A","","A","","A","","A","","A","","A","","A","D","","A","2016","D","CHE"
"20192","03947504","28","0","5","04","D","105","D","2018","D","","A","36","D","10","D","360","D","3","D","","A","","A","1500","D","","A","","A","360","D","360","D","360","D","","A","","A","","A","1500","D","","A","D","","A","2018","D","FOR"
"20192","03947504","29","0","1","05","D","105","D","2019","D","","A","36","D","01","D","237","D","3","D","","A","","A","","A","","A","","A","237","D","237","D","237","D","","A","","A","","A","","A","","A","D","","A","2019","D","CHE"
"20192","03948114","15","0","5","01","D","105","D","2016","D","","A","36","D","09","D","454","D","3","D","","A","","A","3000","D","","A","","A","454","D","454","D","454","D","","A","","A","","A","3000","D","","A","D","","A","2016","D","FOR"
"20192","03948114","16","0","5","02","D","105","D","2016","D","","A","36","D","12","D","490","D","3","D","","A","","A","","A","","A","","A","490","D","490","D","490","D","","A","","A","","A","","A","","A","D","","A","2016","D","FOR"
"20192","03948174","14","0","5","01","D","105","D","2015","D","","A","36","D","05","D","350","D","3","D","","A","","A","","A","","A","","A","350","D","350","D","350","D","","A","","A","","A","","A","","A","D","","A","2015","D","BUI"
"20192","03948214","26","0","5","01","D","105","D","2017","D","","A","36","D","08","D","361","D","3","D","","A","","A","","A","","A","","A","361","D","361","D","361","D","","A","","A","","A","","A","","A","D","","A","2017","D","LEX"
