nohhold,nomem,gebjaar,geslacht,positie,oplzon,oplmet,bezighei,aantalhh,aantalki,sted,regio,prov,woonvorm,account,kostwin,partner,woning
72309,2,2010,2,5,8,8,13,2,1,5,2,28,4,0,0,0,2
72324,1,1996,1,5,6,3,6,3,2,1,3,20,4,0,0,0,2
72324,2,1999,2,5,5,3,11,3,2,1,3,20,4,0,0,0,2
72324,3,1970,2,1,5,5,9,3,2,1,3,20,4,1,1,0,2
72417,1,1954,2,2,3,3,1,2,0,5,2,27,2,0,0,1,1
72417,2,1951,1,1,4,4,1,2,0,5,2,27,2,1,1,1,1
72457,1,1969,1,1,5,5,1,4,2,4,3,20,3,1,1,1,1
72457,2,1976,2,2,5,5,1,4,2,4,3,20,3,0,0,1,1
72457,3,1999,2,5,6,4,6,4,2,4,3,20,3,0,0,1,1
72457,4,2001,2,5,5,3,6,4,2,4,3,20,3,0,0,1,1
72509,1,1944,2,1,3,3,11,1,0,NA,NA,NA,1,1,1,0,1
72520,1,1942,1,1,3,3,8,2,0,NA,NA,NA,2,1,1,1,1
72520,2,1946,2,2,3,3,7,2,0,NA,NA,NA,2,0,0,1,1
72569,1,1976,2,2,6,6,3,4,2,5,2,27,3,0,0,1,1
72569,2,1972,1,1,6,6,1,4,2,5,2,27,3,1,1,1,1
72569,3,2006,2,5,4,2,6,4,2,5,2,27,3,0,0,1,1
72569,4,2008,2,5,2,8,6,4,2,5,2,27,3,0,0,1,1
72678,1,1972,2,3,5,5,1,2,0,NA,NA,NA,2,0,0,1,1
72678,2,1976,1,1,9,9,1,2,0,NA,NA,NA,2,1,1,1,1
72723,1,1957,1,1,6,6,12,2,0,NA,NA,NA,2,1,1,1,1
72723,2,1976,2,3,6,4,1,2,0,NA,NA,NA,2,0,0,1,1
72812,1,1968,2,1,5,5,1,2,1,NA,NA,NA,4,1,1,0,1
72812,2,2001,1,5,3,3,6,2,1,NA,NA,NA,4,0,0,0,1
72820,1,1971,1,1,3,3,1,1,0,1,2,27,1,1,1,0,1
72835,1,1976,2,2,5,3,9,2,0,3,2,28,2,0,0,1,1
72835,2,1976,1,1,5,5,1,2,0,3,2,28,2,1,1,1,1
72858,1,1984,1,1,7,7,1,3,1,3,3,22,3,0,1,1,1
72858,2,1994,2,3,5,5,1,3,1,3,3,22,3,1,0,1,1
72858,3,2016,1,5,8,8,13,3,1,3,3,22,3,0,0,1,1
72869,1,1979,2,1,7,7,1,3,1,1,2,27,3,1,1,1,1
72869,2,1974,1,3,4,4,1,3,1,1,2,27,3,0,0,1,1
72869,3,2018,1,5,8,8,13,3,1,1,2,27,3,0,0,1,1
72969,1,1962,2,1,3,3,1,1,0,2,4,23,1,1,1,0,1
73033,1,1943,1,1,5,5,8,2,0,4,4,25,2,1,1,1,2
73033,7,1944,2,2,3,3,8,2,0,4,4,25,2,0,0,1,2
73051,1,1971,1,1,7,7,1,4,2,4,2,28,3,1,1,1,1
73051,2,1972,2,2,7,7,1,4,2,4,2,28,3,0,0,1,1
73051,3,2007,2,5,4,2,6,4,2,4,2,28,3,0,0,1,1
73051,4,2009,2,5,2,8,6,4,2,4,2,28,3,0,0,1,1
73081,1,1986,2,3,5,5,9,3,0,NA,NA,NA,5,1,0,1,1
73081,2,1987,1,1,5,5,1,3,0,NA,NA,NA,5,0,1,1,1
73081,3,2012,2,4,2,8,13,3,0,NA,NA,NA,5,0,0,1,1
73129,1,1954,2,1,5,5,11,1,0,NA,NA,NA,1,1,1,0,2
73184,1,1978,1,1,6,6,1,3,2,5,4,23,4,1,1,0,1
73184,3,2012,2,5,8,8,13,3,2,5,4,23,4,0,0,0,1
73184,4,2014,2,5,8,8,13,3,2,5,4,23,4,0,0,0,1
73224,1,1966,1,1,6,6,3,2,0,NA,NA,NA,2,1,1,1,1
73224,2,1970,2,3,6,6,1,2,0,NA,NA,NA,2,0,0,1,1
73274,1,1962,2,1,5,3,9,1,0,NA,NA,NA,1,1,1,0,2
73335,1,1947,1,2,3,3,8,2,0,5,2,29,2,0,0,1,1
73335,2,1950,2,1,6,6,8,2,0,5,2,29,2,1,1,1,1
73405,1,1995,1,1,6,4,6,1,0,NA,NA,NA,1,1,1,0,4
73419,1,1948,1,1,6,6,8,2,0,4,4,24,2,0,1,1,1
73419,2,1949,2,2,3,3,7,2,0,4,4,24,2,1,0,1,1
73445,1,1964,1,1,6,5,1,1,0,NA,NA,NA,1,1,1,0,2
73453,1,1975,2,1,6,6,1,1,0,1,1,28,1,1,1,0,1
73462,1,1961,1,1,3,3,1,3,2,NA,NA,NA,4,1,1,0,1
73462,2,1994,1,5,5,5,1,3,2,NA,NA,NA,4,0,0,0,1
73462,3,1997,1,5,5,5,1,3,2,NA,NA,NA,4,0,0,0,1
73480,1,1957,1,1,6,6,1,4,2,4,4,25,3,0,1,1,1
73480,2,1997,2,5,7,4,6,4,2,4,4,25,3,0,0,1,1
73480,3,1966,2,2,6,6,1,4,2,4,4,25,3,1,0,1,1
73480,4,2002,1,5,3,3,6,4,2,4,4,25,3,0,0,1,1
73551,1,1968,1,1,5,3,1,1,0,NA,NA,NA,1,1,1,0,1
73552,1,1939,2,2,3,3,7,2,0,5,2,27,2,0,0,1,2
73552,4,1940,1,1,6,6,8,2,0,5,2,27,2,1,1,1,2
73603,1,1984,1,3,6,6,1,2,0,1,3,20,2,0,0,1,1
73603,2,1975,2,1,5,5,1,2,0,1,3,20,2,1,1,1,1
73606,1,1975,2,2,3,3,7,4,2,NA,NA,NA,3,1,0,1,1
73606,2,1969,1,1,5,3,1,4,2,NA,NA,NA,3,0,1,1,1
73606,3,2002,1,5,3,2,6,4,2,NA,NA,NA,3,0,0,1,1
73606,4,2004,2,5,3,2,6,4,2,NA,NA,NA,3,0,0,1,1
73616,1,1982,2,1,6,6,1,4,2,NA,NA,NA,3,1,1,1,1
73616,2,1981,1,3,5,5,1,4,2,NA,NA,NA,3,0,0,1,1
73616,3,2014,2,5,2,8,13,4,2,NA,NA,NA,3,0,0,1,1
73616,4,2016,2,5,8,8,13,4,2,NA,NA,NA,3,0,0,1,1
73624,1,1971,1,1,6,4,1,3,1,3,4,24,3,0,0,1,1
73624,2,1969,2,2,6,4,3,3,1,3,4,24,3,1,1,1,1
73624,3,2006,1,5,4,2,6,3,1,3,4,24,3,0,0,1,1
73738,1,1959,2,1,4,4,1,1,0,1,2,26,1,1,1,0,2
73810,1,1969,1,1,3,3,1,2,0,NA,NA,NA,2,1,1,1,1
73810,2,1983,2,2,9,9,5,2,0,NA,NA,NA,2,0,0,1,1
73876,1,1925,1,1,4,4,8,1,0,NA,NA,NA,1,1,1,0,2
73883,1,1977,1,1,6,5,1,2,0,3,1,27,2,1,1,1,1
73883,2,1974,2,3,6,6,1,2,0,3,1,27,2,0,0,1,1
73887,1,1947,2,2,6,6,8,2,0,2,2,28,2,0,0,1,1
73887,2,1941,1,1,4,4,8,2,0,2,2,28,2,1,1,1,1
73906,1,1958,2,1,4,4,1,1,0,NA,NA,NA,1,1,1,0,2
73910,1,1981,2,3,7,7,1,5,3,NA,NA,NA,3,0,0,1,1
73910,2,1977,1,1,7,7,1,5,3,NA,NA,NA,3,1,1,1,1
73910,3,2011,2,5,2,8,13,5,3,NA,NA,NA,3,0,0,1,1
73910,4,2013,1,5,2,8,13,5,3,NA,NA,NA,3,0,0,1,1
73910,5,2016,2,5,8,8,0,5,3,NA,NA,NA,3,0,0,1,1
73988,1,1985,1,1,5,5,1,4,2,4,2,28,3,1,1,1,1
73988,2,1985,2,2,6,6,1,4,2,4,2,28,3,0,0,1,1
73988,3,2012,2,5,8,8,13,4,2,4,2,28,3,0,0,1,1
73988,4,2014,2,5,8,8,13,4,2,4,2,28,3,0,0,1,1
74019,1,1963,1,1,4,4,1,2,0,NA,NA,NA,2,1,1,1,1
74019,2,1978,2,2,6,6,1,2,0,NA,NA,NA,2,0,0,1,1
74028,1,1968,1,3,3,3,2,3,1,NA,NA,NA,3,1,0,1,1
74028,2,1982,2,1,4,4,1,3,1,NA,NA,NA,3,0,1,1,1
74028,3,2018,2,5,8,8,13,3,1,NA,NA,NA,3,0,0,1,1
74035,1,1961,2,2,6,6,1,4,2,NA,NA,NA,3,0,0,1,1
74035,2,1961,1,1,7,7,1,4,2,NA,NA,NA,3,1,1,1,1
74035,3,1995,2,5,7,6,6,4,2,NA,NA,NA,3,0,0,1,1
74035,4,1996,1,5,7,3,6,4,2,NA,NA,NA,3,0,0,1,1
74077,1,1985,2,3,7,7,1,2,0,NA,NA,NA,2,1,1,1,1
74077,2,1983,1,1,3,3,1,2,0,NA,NA,NA,2,0,0,1,1
74107,1,1947,1,1,6,6,7,2,0,NA,NA,NA,2,0,1,1,1
74107,2,1947,2,2,6,6,11,2,0,NA,NA,NA,2,1,0,1,1
74113,1,1960,1,1,7,7,11,1,0,2,2,27,1,1,1,0,2
74118,1,1986,1,1,6,6,1,2,0,4,2,28,2,1,1,1,1
74118,2,1991,2,3,6,6,1,2,0,4,2,28,2,0,0,1,1
74159,1,1975,1,1,4,5,1,6,4,5,2,28,3,0,1,1,1
74159,2,1976,2,2,4,4,6,6,4,5,2,28,3,1,0,1,1
74159,3,1999,2,5,4,4,6,6,4,5,2,28,3,0,0,1,1
74159,4,2001,1,5,4,4,6,6,4,5,2,28,3,0,0,1,1
74159,5,2005,2,5,3,2,6,6,4,5,2,28,3,0,0,1,1
74159,6,2010,2,5,2,8,6,6,4,5,2,28,3,0,0,1,1
74218,1,1944,2,1,3,3,7,1,0,NA,NA,NA,1,1,1,0,2
74272,1,1945,1,1,4,4,8,2,0,NA,NA,NA,2,1,1,1,1
74272,2,1947,2,2,4,4,8,2,0,NA,NA,NA,2,0,0,1,1
74292,1,1951,1,1,6,6,3,4,2,3,4,24,3,1,1,1,1
74292,2,1996,1,5,9,5,1,4,2,3,4,24,3,0,0,1,1
74292,3,1962,2,3,6,6,1,4,2,3,4,24,3,0,0,1,1
74292,4,1999,2,5,4,4,6,4,2,3,4,24,3,0,0,1,1
74335,1,1985,2,3,6,6,3,4,2,3,2,28,3,1,0,1,1
74335,2,1981,1,1,7,7,1,4,2,3,2,28,3,0,1,1,1
74335,3,2015,2,5,8,8,13,4,2,3,2,28,3,0,0,1,1
74335,4,2017,2,5,8,8,13,4,2,3,2,28,3,0,0,1,1
74354,1,1959,2,2,6,6,2,2,0,NA,NA,NA,2,0,0,1,1
74354,2,1959,1,1,6,6,2,2,0,NA,NA,NA,2,1,1,1,1
74359,1,1967,2,1,3,3,1,1,0,1,1,27,1,1,1,0,2
74372,1,1951,2,1,3,3,11,1,0,NA,NA,NA,1,1,1,0,2
74383,1,1967,1,1,7,7,1,2,1,NA,NA,NA,4,1,1,0,1
74383,2,2019,1,5,8,8,13,2,1,NA,NA,NA,4,0,0,0,1
74387,1,1935,2,2,6,6,8,2,0,2,2,26,2,0,0,1,1
74387,2,1932,1,1,7,7,8,2,0,2,2,26,2,1,1,1,1
74393,1,1957,2,3,3,3,9,2,0,NA,NA,NA,2,1,0,1,1
74393,2,1953,1,1,3,2,1,2,0,NA,NA,NA,2,0,1,1,1
74435,1,1979,1,1,3,3,1,4,2,5,3,22,3,0,0,1,1
74435,2,1981,2,2,4,4,1,4,2,5,3,22,3,1,1,1,1
74435,3,2009,1,5,2,8,13,4,2,5,3,22,3,0,0,1,1
74435,4,2011,1,5,2,8,13,4,2,5,3,22,3,0,0,1,1
74437,1,1981,1,1,6,9,1,3,1,2,5,30,3,1,1,1,1
74437,2,1981,2,3,6,6,4,3,1,2,5,30,3,0,0,1,1
74437,3,2019,2,5,8,8,13,3,1,2,5,30,3,0,0,1,1
74468,1,1971,1,1,5,5,1,5,3,4,3,21,3,1,1,1,1
74468,2,1974,2,2,3,3,1,5,3,4,3,21,3,0,0,1,1
74468,3,1995,2,5,5,5,1,5,3,4,3,21,3,0,0,1,1
74468,4,1997,2,5,5,5,5,5,3,4,3,21,3,0,0,1,1
74468,5,2000,1,5,5,3,1,5,3,4,3,21,3,0,0,1,1
74482,1,1946,2,1,6,6,8,1,0,NA,NA,NA,1,1,1,0,1
74486,1,1987,1,1,4,4,1,1,0,1,1,28,1,1,1,0,2
74496,1,1973,1,1,6,6,1,5,3,NA,NA,NA,3,1,1,1,1
74496,2,1980,2,2,3,1,3,5,3,NA,NA,NA,3,0,0,1,1
74496,3,2004,1,5,1,8,13,5,3,NA,NA,NA,3,0,0,1,1
74496,4,2004,2,5,2,2,13,5,3,NA,NA,NA,3,0,0,1,1
74496,5,2008,2,5,2,8,13,5,3,NA,NA,NA,3,0,0,1,1
74520,1,1949,1,1,6,5,8,1,0,NA,NA,NA,1,1,1,0,2
74577,1,1943,1,1,6,6,8,2,0,NA,NA,NA,2,1,1,1,1
74577,2,1937,2,2,3,3,8,2,0,NA,NA,NA,2,0,0,1,1
74588,1,1971,2,1,5,5,1,1,0,NA,NA,NA,1,1,1,0,1
74620,1,1994,2,3,6,6,5,2,0,NA,NA,NA,2,0,0,1,2
74620,2,1994,1,1,6,6,3,2,0,NA,NA,NA,2,1,1,1,2
74623,1,1982,1,1,7,7,1,4,2,NA,NA,NA,3,0,1,1,1
74623,2,1980,2,2,7,7,1,4,2,NA,NA,NA,3,1,0,1,1
74623,3,2013,2,5,2,8,6,4,2,NA,NA,NA,3,0,0,1,1
74623,4,2015,2,5,8,8,13,4,2,NA,NA,NA,3,0,0,1,1
74635,1,1984,2,3,5,5,1,4,2,1,1,28,3,1,0,1,2
74635,2,1983,1,1,5,5,1,4,2,1,1,28,3,0,1,1,2
74635,3,2011,1,5,2,8,13,4,2,1,1,28,3,0,0,1,2
74635,4,2015,1,5,8,8,13,4,2,1,1,28,3,0,0,1,2
74641,1,1943,1,2,9,6,8,2,0,5,4,25,2,1,1,1,2
74641,2,1944,2,1,9,3,8,2,0,5,4,25,2,0,0,1,2
74684,1,1971,1,1,6,6,1,6,4,NA,NA,NA,3,1,1,1,2
74684,2,1977,2,3,3,3,7,6,4,NA,NA,NA,3,0,0,1,2
74684,3,2009,2,5,2,8,13,6,4,NA,NA,NA,3,0,0,1,2
74684,4,2014,1,5,2,8,13,6,4,NA,NA,NA,3,0,0,1,2
74684,5,2015,2,5,8,8,13,6,4,NA,NA,NA,3,0,0,1,2
74684,6,2017,2,5,8,8,13,6,4,NA,NA,NA,3,0,0,1,2
74697,1,1951,1,1,3,3,3,2,0,1,1,28,2,1,1,1,1
74697,2,1961,2,2,3,3,12,2,0,1,1,28,2,0,0,1,1
74707,1,1944,1,1,4,4,8,2,0,5,2,27,2,1,1,1,1
74707,2,1946,2,2,4,4,8,2,0,5,2,27,2,0,0,1,1
74792,1,1982,1,1,7,7,1,2,0,NA,NA,NA,2,1,1,1,1
74792,2,1987,2,3,7,7,1,2,0,NA,NA,NA,2,0,0,1,1
74844,1,1942,1,2,3,3,8,2,0,2,5,31,2,0,0,1,1
74844,2,1949,2,1,4,4,8,2,0,2,5,31,2,1,1,1,1
74891,1,1953,1,1,6,6,8,1,0,4,5,30,1,1,1,0,1
74913,1,1955,2,1,3,3,4,1,0,NA,NA,NA,1,1,1,0,2
74926,1,1964,2,2,5,5,3,2,0,NA,NA,NA,2,1,0,1,1
74926,2,1964,1,1,3,3,1,2,0,NA,NA,NA,2,0,1,1,1
74959,1,1972,1,1,5,2,1,2,0,NA,NA,NA,2,1,1,1,2
74959,2,1969,2,2,5,5,9,2,0,NA,NA,NA,2,0,0,1,2
74976,1,1961,1,1,3,3,1,2,0,2,1,28,2,1,1,1,1
74976,2,1960,2,2,6,6,1,2,0,2,1,28,2,0,0,1,1
74989,1,1955,2,2,6,6,1,2,0,NA,NA,NA,2,0,0,1,1
74989,2,1953,1,1,7,7,8,2,0,NA,NA,NA,2,1,1,1,1
75047,1,1935,1,1,4,3,8,1,0,3,5,30,1,1,1,0,1
75054,1,1942,1,1,4,3,8,2,0,NA,NA,NA,2,1,1,1,2
75054,2,1944,2,2,3,3,8,2,0,NA,NA,NA,2,0,0,1,2
75153,1,1960,1,1,7,7,1,2,0,NA,NA,NA,2,1,1,1,1
75153,2,1960,2,2,5,3,4,2,0,NA,NA,NA,2,0,0,1,1
75182,1,1963,2,1,3,3,1,1,0,NA,NA,NA,1,1,1,0,2
75189,1,1939,1,1,3,3,8,2,0,4,1,28,2,1,1,1,2
75189,2,1940,2,2,3,3,7,2,0,4,1,28,2,0,0,1,2
75212,1,1984,2,1,5,5,1,2,1,NA,NA,NA,4,1,1,0,2
75212,2,2016,1,5,8,8,13,2,1,NA,NA,NA,4,0,0,0,2
75293,1,1960,1,1,4,3,1,1,0,2,5,30,1,1,1,0,2
75301,1,1990,1,1,5,3,1,1,0,NA,NA,NA,1,1,1,0,2
75506,1,1956,1,1,3,3,1,2,0,NA,NA,NA,2,0,1,1,1
75506,2,1959,2,2,3,3,7,2,0,NA,NA,NA,2,1,0,1,1
75513,1,1948,1,1,6,6,8,2,0,3,2,27,2,1,1,1,1
75513,2,1950,2,2,6,6,7,2,0,3,2,27,2,0,0,1,1
75530,1,1963,2,2,5,5,1,2,0,NA,NA,NA,2,0,0,1,1
75530,2,1958,1,1,5,5,9,2,0,NA,NA,NA,2,1,1,1,1
75552,1,1953,1,1,6,6,8,1,0,3,5,31,1,1,1,0,2
75630,1,1985,1,1,6,6,1,5,3,2,4,25,3,1,1,1,1
75630,2,1986,2,2,6,6,7,5,3,2,4,25,3,0,0,1,1
75630,3,2014,2,5,2,8,6,5,3,2,4,25,3,0,0,1,1
75630,4,2017,2,5,8,8,13,5,3,2,4,25,3,0,0,1,1
75630,5,2019,2,5,8,8,13,5,3,2,4,25,3,0,0,1,1
75691,1,1993,2,1,6,6,1,2,0,NA,NA,NA,2,1,1,1,2
75691,2,1995,2,3,6,6,6,2,0,NA,NA,NA,2,0,0,1,2
75719,1,1952,2,2,3,3,7,2,0,2,2,28,2,1,0,1,1
75719,2,1952,1,1,5,5,8,2,0,2,2,28,2,0,1,1,1
75808,1,1998,2,1,7,4,6,2,0,NA,NA,NA,2,0,0,1,2
75808,2,1998,1,3,6,5,1,2,0,NA,NA,NA,2,1,1,1,2
75818,1,1971,2,2,5,5,7,4,2,3,5,30,3,0,0,1,1
75818,2,1968,1,1,5,5,1,4,2,3,5,30,3,1,1,1,1
75818,3,1998,1,5,6,4,6,4,2,3,5,30,3,0,0,1,1
75818,4,2000,1,5,6,4,6,4,2,3,5,30,3,0,0,1,1
75862,1,1938,1,1,3,3,11,2,0,5,3,21,2,1,1,1,1
75862,2,1938,2,2,5,5,11,2,0,5,3,21,2,0,0,1,1
75887,1,1957,2,1,6,6,8,2,0,NA,NA,NA,2,1,1,1,1
75887,2,1936,2,3,3,3,8,2,0,NA,NA,NA,2,0,0,1,1
75947,1,1952,2,1,5,5,8,1,0,NA,NA,NA,1,1,1,0,2
75996,1,1994,2,1,7,7,6,1,0,NA,NA,NA,1,1,1,0,2
76017,1,1958,1,3,3,3,1,3,1,NA,NA,NA,3,0,1,1,2
76017,2,1971,2,1,3,3,7,3,1,NA,NA,NA,3,1,0,1,2
76017,3,2009,2,5,9,8,6,3,1,NA,NA,NA,3,0,0,1,2
76019,1,1951,1,1,6,6,8,2,0,NA,NA,NA,2,1,1,1,1
76019,2,1950,2,2,5,5,8,2,0,NA,NA,NA,2,0,0,1,1
76066,1,1973,2,1,4,4,3,1,0,1,1,27,1,1,1,0,1
76075,1,1986,2,3,7,7,1,2,0,2,4,23,2,0,0,1,2
76075,2,1969,1,1,7,7,1,2,0,2,4,23,2,1,1,1,2
76108,1,1997,2,1,6,4,6,1,0,NA,NA,NA,1,1,1,0,3
76170,1,1952,1,1,5,5,8,2,0,4,5,31,2,1,1,1,1
76170,2,1951,2,2,3,3,7,2,0,4,5,31,2,0,0,1,1
76230,1,1989,2,1,6,5,1,2,1,NA,NA,NA,4,1,1,0,2
76230,2,2016,1,5,8,8,13,2,1,NA,NA,NA,4,0,0,0,2
76231,1,1974,1,1,6,5,1,6,4,3,4,25,3,0,1,1,1
76231,2,1977,2,2,7,4,7,6,4,3,4,25,3,1,0,1,1
76231,3,2000,1,5,3,3,1,6,4,3,4,25,3,0,0,1,1
76231,4,2001,2,5,4,4,1,6,4,3,4,25,3,0,0,1,1
76231,5,2004,2,5,4,2,6,6,4,3,4,25,3,0,0,1,1
76231,6,2006,2,5,4,2,6,6,4,3,4,25,3,0,0,1,1
76247,1,1975,2,2,7,7,1,4,2,NA,NA,NA,3,0,0,1,1
76247,2,1976,1,1,7,7,1,4,2,NA,NA,NA,3,1,1,1,1
76247,3,2006,1,5,3,2,6,4,2,NA,NA,NA,3,0,0,1,1
76247,4,2009,1,5,2,8,6,4,2,NA,NA,NA,3,0,0,1,1
76359,1,1956,1,1,3,2,10,1,0,NA,NA,NA,1,1,1,0,2
76418,3,1967,2,2,4,4,12,2,0,2,4,25,2,1,0,1,1
76418,4,1966,1,1,4,4,1,2,0,2,4,25,2,0,1,1,1
76438,1,1938,2,1,4,4,8,1,0,2,5,30,1,1,1,0,2
76558,1,1958,1,1,7,6,1,4,2,NA,NA,NA,3,1,1,1,1
76558,2,1962,2,2,6,6,1,4,2,NA,NA,NA,3,0,0,1,1
76558,3,1995,1,5,3,2,6,4,2,NA,NA,NA,3,0,0,1,1
76558,4,1997,2,5,3,2,6,4,2,NA,NA,NA,3,0,0,1,1
76638,1,1942,1,1,4,4,8,2,0,NA,NA,NA,2,1,1,1,1
76638,2,1952,2,2,3,3,7,2,0,NA,NA,NA,2,0,0,1,1
76835,1,1956,2,2,6,5,3,2,0,NA,NA,NA,2,0,0,1,1
76835,2,1956,1,1,7,6,8,2,0,NA,NA,NA,2,1,1,1,1
76838,1,1963,1,1,5,5,1,3,1,NA,NA,NA,3,0,1,1,1
76838,2,1968,2,2,5,5,1,3,1,NA,NA,NA,3,1,0,1,1
76838,3,1996,1,5,6,4,5,3,1,NA,NA,NA,3,0,0,1,1
76839,1,1943,1,1,4,4,8,2,0,5,4,23,2,1,1,1,1
76839,2,1943,2,2,3,3,8,2,0,5,4,23,2,0,0,1,1
76849,1,1989,2,3,7,7,1,2,0,NA,NA,NA,2,1,0,1,2
76849,2,1990,1,1,7,7,1,2,0,NA,NA,NA,2,0,1,1,2
76920,1,1982,2,1,5,5,1,1,0,NA,NA,NA,1,1,1,0,2
76976,1,1945,1,1,3,3,8,2,0,4,5,30,2,0,1,1,1
76976,5,1948,2,2,3,3,8,2,0,4,5,30,2,1,0,1,1
76993,1,1973,1,2,5,5,1,2,0,NA,NA,NA,2,1,0,1,2
76993,2,1973,2,1,5,5,1,2,0,NA,NA,NA,2,0,1,1,2
77055,1,1938,1,1,3,3,11,2,0,3,2,28,2,1,1,1,1
77055,2,1952,2,2,3,3,11,2,0,3,2,28,2,0,0,1,1
77076,1,1968,1,1,3,3,1,2,0,4,3,21,2,1,1,1,1
77076,2,1968,2,2,3,3,7,2,0,4,3,21,2,0,0,1,1
77105,1,1959,1,1,6,4,1,1,0,NA,NA,NA,1,1,1,0,2
77117,1,1988,2,1,6,3,7,3,2,NA,NA,NA,4,1,1,0,2
77117,2,2018,2,5,8,8,13,3,2,NA,NA,NA,4,0,0,0,2
77117,3,2018,2,5,8,8,13,3,2,NA,NA,NA,4,0,0,0,2
77206,1,1982,1,1,6,6,3,1,0,NA,NA,NA,1,1,1,0,4
77224,1,1993,1,1,7,7,6,1,0,NA,NA,NA,1,1,1,0,2
77249,1,1984,1,1,6,6,1,1,0,4,2,29,1,1,1,0,1
77263,1,1943,1,1,3,3,8,2,0,NA,NA,NA,2,1,1,1,1
77263,2,1948,2,2,3,3,8,2,0,NA,NA,NA,2,0,0,1,1
77323,1,1958,2,1,5,5,9,1,0,NA,NA,NA,1,1,1,0,2
77342,1,1974,2,1,5,5,1,1,0,NA,NA,NA,1,1,1,0,2
77379,1,1970,1,1,7,7,1,1,0,NA,NA,NA,1,1,1,0,2
77388,1,1947,2,2,3,3,8,2,0,NA,NA,NA,2,1,0,1,1
77388,2,1942,1,1,3,3,8,2,0,NA,NA,NA,2,0,1,1,1
77408,1,1956,2,2,6,6,8,2,0,NA,NA,NA,2,0,0,1,1
77408,2,1949,1,1,7,7,8,2,0,NA,NA,NA,2,1,1,1,1
77456,1,1951,2,3,3,3,7,2,0,NA,NA,NA,2,0,0,1,1
77456,2,1940,1,1,7,7,8,2,0,NA,NA,NA,2,1,1,1,1
77480,1,1960,1,3,4,4,1,2,0,2,1,27,2,0,1,1,1
77480,2,1945,2,1,3,3,8,2,0,2,1,27,2,1,0,1,1
77544,1,1976,1,1,5,5,1,4,2,NA,NA,NA,3,1,1,1,2
77544,2,1999,1,5,5,5,6,4,2,NA,NA,NA,3,0,0,1,2
77544,3,1974,2,3,5,5,3,4,2,NA,NA,NA,3,0,0,1,2
77544,4,1999,2,5,5,5,6,4,2,NA,NA,NA,3,0,0,1,2
77606,1,1974,2,1,5,5,9,1,0,5,3,22,1,1,1,0,2
77609,1,1986,2,2,5,5,1,2,0,NA,NA,NA,2,1,0,1,1
77609,2,1982,1,1,1,1,1,2,0,NA,NA,NA,2,0,1,1,1
77666,1,1960,1,1,3,2,1,1,0,NA,NA,NA,1,1,1,0,2
77678,1,1946,2,2,3,3,11,2,0,2,4,25,2,1,0,1,2
77678,2,1959,1,1,3,3,1,2,0,2,4,25,2,0,1,1,2
77718,1,1973,1,1,6,4,1,4,2,4,4,23,3,0,1,1,1
77718,2,1974,2,2,3,3,1,4,2,4,4,23,3,1,0,1,1
77718,3,2003,2,5,5,3,6,4,2,4,4,23,3,0,0,1,1
77718,4,2005,2,5,3,2,6,4,2,4,4,23,3,0,0,1,1
77729,1,1961,1,1,5,5,1,3,1,4,4,25,3,0,1,1,1
77729,3,1992,1,5,6,6,1,3,1,4,4,25,3,0,0,1,1
77729,4,1963,2,2,4,4,1,3,1,4,4,25,3,1,0,1,1
77818,1,1956,1,2,4,4,1,2,0,3,1,27,2,1,0,1,1
77818,2,1958,2,1,6,6,1,2,0,3,1,27,2,0,1,1,1
77824,1,1946,1,1,6,6,8,2,0,4,2,27,2,1,1,1,2
77824,2,1947,2,2,3,3,11,2,0,4,2,27,2,0,0,1,2
77850,1,1971,2,1,3,3,1,1,0,NA,NA,NA,1,1,1,0,1
77884,1,1956,1,1,5,5,1,2,0,5,3,22,2,0,1,1,1
77884,2,1963,2,2,5,5,7,2,0,5,3,22,2,1,0,1,1
77954,1,1969,1,1,7,7,1,3,1,2,5,30,3,0,1,1,1
77954,2,1970,2,2,6,6,9,3,1,2,5,30,3,1,0,1,1
77954,3,2000,1,5,6,4,6,3,1,2,5,30,3,0,0,1,1
77997,1,1958,1,1,6,6,1,2,0,NA,NA,NA,2,0,1,1,1
77997,2,1959,2,2,6,6,1,2,0,NA,NA,NA,2,1,0,1,1
78034,1,1949,1,1,3,3,8,2,0,5,3,21,2,1,1,1,1
78034,2,1953,2,2,3,3,7,2,0,5,3,21,2,0,0,1,1
78097,1,1977,1,1,5,5,1,3,1,2,1,27,3,0,1,1,1
78097,2,1978,2,2,5,5,1,3,1,2,1,27,3,1,0,1,1
78097,3,2010,2,5,9,8,13,3,1,2,1,27,3,0,0,1,1
78149,1,1988,2,1,5,5,1,2,0,3,3,21,5,1,1,0,2
78149,2,1985,2,7,5,5,11,2,0,3,3,21,5,0,0,0,2
78175,1,1951,2,2,7,7,8,2,0,NA,NA,NA,2,1,0,1,1
78175,2,1951,1,1,7,7,8,2,0,NA,NA,NA,2,0,1,1,1
78201,1,1942,2,1,4,4,8,1,0,NA,NA,NA,1,1,1,0,2
78219,1,1969,1,1,5,5,1,4,2,4,5,31,3,1,1,1,1
78219,2,1970,2,2,3,3,1,4,2,4,5,31,3,0,0,1,1
78219,3,2002,2,5,4,2,6,4,2,4,5,31,3,0,0,1,1
